movieId,title,genres,avg_rating
439,Amityville: A New Generation (1993),Horror,1.0
440,Amityville II: The Possession (1982),Horror,1.6428571428571428
441,"Amityville Horror, The (1979)",Horror,2.5660377358490565
442,"Amityville Curse, The (1990)",Horror,1.25
443,"Birds, The (1963)",Horror,3.808641975308642
444,"Blob, The (1958)",Horror|Sci-Fi,2.717391304347826
445,"Body Snatcher, The (1945)",Horror,3.5
446,Burnt Offerings (1976),Horror,2.4444444444444446
447,Carrie (1976),Horror,3.5041322314049586
448,"Omen, The (1976)",Horror,3.388235294117647
449,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,3.034188034188034
450,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,2.3968253968253967
451,Grease (1978),Comedy|Musical|Romance,3.347058823529412
452,Jaws 2 (1978),Action|Horror,2.6666666666666665
453,Jaws 3-D (1983),Action|Horror,1.9375
454,Bastard Out of Carolina (1996),Drama,2.875
455,Jackie Chan's First Strike (1996),Action,3.2551724137931033
456,Beverly Hills Ninja (1997),Action|Comedy,2.3125
457,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,1.7407407407407407
458,Nixon (1995),Drama,3.1222222222222222
459,"Cry, the Beloved Country (1995)",Drama,3.75
460,"Crossing Guard, The (1995)",Drama,3.0
461,Smoke (1995),Drama,3.6216216216216215
462,Like Water For Chocolate (Como agua para chocolate) (1992),Drama|Romance,3.804054054054054
463,"Secret of Roan Inish, The (1994)",Adventure,3.859154929577465
464,Vanya on 42nd Street (1994),Drama,3.5925925925925926
465,"Jungle Book, The (1994)",Adventure|Children|Romance,3.5647058823529414
466,Red Rock West (1992),Thriller,3.5961538461538463
467,"Bronx Tale, A (1993)",Drama,3.7916666666666665
468,Rudy (1993),Drama,3.3125
469,Short Cuts (1993),Drama,3.7761194029850746
470,Tombstone (1993),Western,3.6666666666666665
471,Courage Under Fire (1996),Drama|War,3.6108597285067874
472,Dragonheart (1996),Action|Adventure|Fantasy,3.0822784810126582
473,James and the Giant Peach (1996),Animation|Children|Musical,3.126984126984127
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,4.252577319587629
475,Trainspotting (1996),Drama,3.884
476,"First Wives Club, The (1996)",Comedy,3.01875
477,Matilda (1996),Children|Comedy,3.210526315789474
478,"Philadelphia Story, The (1940)",Comedy|Romance,4.115384615384615
479,Vertigo (1958),Mystery|Thriller,4.251396648044692
480,North by Northwest (1959),Comedy|Thriller,4.284916201117318
481,"Apartment, The (1960)",Comedy|Drama,3.9365079365079363
482,Some Like It Hot (1959),Comedy|Crime,3.984375
483,Casablanca (1942),Drama|Romance|War,4.45679012345679
484,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.2101449275362315
485,My Fair Lady (1964),Musical|Romance,3.816
486,Sabrina (1954),Comedy|Romance,3.796875
487,Roman Holiday (1953),Comedy|Romance,4.102941176470588
488,Sunset Blvd. (1950),Film-Noir,4.2
489,Notorious (1946),Film-Noir|Romance|Thriller,4.115384615384615
490,To Catch a Thief (1955),Comedy|Romance|Thriller,4.02
491,"Adventures of Robin Hood, The (1938)",Action|Adventure,3.791044776119403
492,East of Eden (1955),Drama,3.864406779661017
493,"Thin Man, The (1934)",Mystery,4.15
494,His Girl Friday (1940),Comedy,4.0
495,Around the World in 80 Days (1956),Adventure|Comedy,3.6610169491525424
496,It's a Wonderful Life (1946),Drama,4.121212121212121
497,Bringing Up Baby (1938),Comedy,3.838235294117647
498,"African Queen, The (1951)",Action|Adventure|Romance|War,4.184210526315789
499,Cat on a Hot Tin Roof (1958),Drama,3.9516129032258065
500,Fly Away Home (1996),Adventure|Children,3.903225806451613
501,Dumbo (1941),Animation|Children|Musical,3.4959349593495936
502,Bananas (1971),Comedy|War,3.7017543859649122
503,"Candidate, The (1972)",Drama,3.641025641025641
504,Bonnie and Clyde (1967),Crime|Drama,3.819672131147541
505,Dial M for Murder (1954),Mystery|Thriller,4.0
506,Rebel Without a Cause (1955),Drama,3.8555555555555556
507,"Streetcar Named Desire, A (1951)",Drama,3.816326530612245
508,"People vs. Larry Flynt, The (1996)",Drama,3.5953488372093023
509,My Left Foot (1989),Drama,3.8512396694214877
510,"Magnificent Seven, The (1954)",Action|Drama|Western,3.9421487603305785
511,Lawrence of Arabia (1962),Adventure|War,4.23121387283237
512,Wings of Desire (1987),Comedy|Drama|Romance,4.0
513,"Third Man, The (1949)",Mystery|Thriller,4.333333333333333
514,Annie Hall (1977),Comedy|Romance,3.911111111111111
515,"Boot, Das (1981)",Action|Drama|War,4.203980099502488
516,Local Hero (1983),Comedy,3.9682539682539684
517,Manhattan (1979),Comedy|Drama|Romance,3.769230769230769
518,Miller's Crossing (1990),Drama,3.651685393258427
519,"Treasure of the Sierra Madre, The (1948)",Adventure,4.1
520,"Great Escape, The (1963)",Adventure|War,4.104838709677419
521,"Deer Hunter, The (1978)",Drama|War,3.8333333333333335
522,Down by Law (1986),Comedy|Drama,3.7714285714285714
523,Cool Hand Luke (1967),Comedy|Drama,3.9939024390243905
524,"Great Dictator, The (1940)",Comedy,4.021739130434782
525,"Big Sleep, The (1946)",Film-Noir|Mystery,4.027397260273973
526,Ben-Hur (1959),Action|Adventure|Drama,3.8306451612903225
527,Gandhi (1982),Drama,4.02051282051282
528,"Killing Fields, The (1984)",Drama|War,4.132231404958677
529,My Life as a Dog (Mitt liv som hund) (1985),Drama,3.978494623655914
530,"Man Who Would Be King, The (1975)",Adventure,4.025
531,Shine (1996),Drama|Romance,3.9224806201550386
532,Kama Sutra: A Tale of Love (1996),Romance,3.3181818181818183
533,"Daytrippers, The (1996)",Mystery,3.6666666666666665
534,Traveller (1997),Drama,3.3076923076923075
535,Addicted to Love (1997),Comedy|Romance,3.1666666666666665
536,Ponette (1996),Drama,3.3
537,My Own Private Idaho (1991),Drama,3.6333333333333333
538,Anastasia (1997),Animation|Children|Musical,3.4242424242424243
539,Mouse Hunt (1997),Children|Comedy,2.477272727272727
540,Money Train (1995),Action,2.511627906976744
541,Mortal Kombat (1995),Action|Adventure,2.877551020408163
542,Pocahontas (1995),Animation|Children|Musical|Romance,2.5294117647058822
543,"Misérables, Les (1995)",Drama|Musical,3.619047619047619
544,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,3.1549295774647885
545,Vampire in Brooklyn (1995),Comedy|Romance,1.8333333333333333
546,Broken Arrow (1996),Action|Thriller,3.031496062992126
547,"Young Poisoner's Handbook, The (1995)",Crime,3.341463414634146
548,"NeverEnding Story III, The (1994)",Children|Fantasy,2.1666666666666665
549,Rob Roy (1995),Drama|Romance|War,3.5652173913043477
550,Die Hard: With a Vengeance (1995),Action|Thriller,3.2847682119205297
551,Lord of Illusions (1995),Horror,2.4166666666666665
552,Species (1995),Sci-Fi,2.8666666666666667
553,"Walk in the Clouds, A (1995)",Drama|Romance,3.2857142857142856
554,Waterworld (1995),Action|Adventure,2.803921568627451
555,White Man's Burden (1995),Drama,2.0
556,Wild Bill (1995),Western,2.5
557,Farinelli: il castrato (1994),Drama|Musical,3.1176470588235294
558,Heavenly Creatures (1994),Drama|Fantasy|Thriller,3.6714285714285713
559,Interview with the Vampire (1994),Drama|Horror,3.1824817518248176
560,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance|Sci-Fi,2.727272727272727
561,Mary Shelley's Frankenstein (1994),Drama|Horror,3.0677966101694913
562,"Quick and the Dead, The (1995)",Action|Adventure|Western,3.2083333333333335
563,Stephen King's The Langoliers (1995),Horror,2.413793103448276
564,Tales from the Hood (1995),Comedy|Horror,2.037037037037037
565,Village of the Damned (1995),Horror|Thriller,2.6818181818181817
566,Clear and Present Danger (1994),Action|Adventure|Thriller,3.569832402234637
567,Wes Craven's New Nightmare (1994),Horror,2.8
568,Speed (1994),Action|Romance|Thriller,3.6478260869565218
569,Wolf (1994),Drama|Horror,2.701492537313433
570,Wyatt Earp (1994),Western,3.1
571,Another Stakeout (1993),Comedy|Thriller,2.5
572,Blown Away (1994),Action|Thriller,2.7586206896551726
573,Body Snatchers (1993),Horror|Sci-Fi|Thriller,2.9393939393939394
574,Boxing Helena (1993),Mystery|Romance|Thriller,2.2
575,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,2.5454545454545454
576,Cliffhanger (1993),Action|Adventure|Crime,3.021505376344086
577,Coneheads (1993),Comedy|Sci-Fi,2.2195121951219514
578,Demolition Man (1993),Action|Sci-Fi,3.152173913043478
579,Fatal Instinct (1993),Comedy,2.6315789473684212
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,3.375
581,Kalifornia (1993),Drama|Thriller,3.2203389830508473
582,"Piano, The (1993)",Drama|Romance,3.6011904761904763
583,Romeo Is Bleeding (1993),Crime|Thriller,3.0
584,"Secret Garden, The (1993)",Children|Drama,3.5443037974683542
585,Son in Law (1993),Comedy,2.4871794871794872
586,Terminal Velocity (1994),Action,2.676470588235294
587,"Hour of the Pig, The (1993)",Drama|Mystery,3.5714285714285716
588,Beauty and the Beast (1991),Animation|Children|Musical,3.792079207920792
589,"Wild Bunch, The (1969)",Western,4.023255813953488
590,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.0
591,Primal Fear (1996),Drama|Thriller,3.601123595505618
592,True Crime (1995),Mystery|Thriller,3.3333333333333335
593,Stalingrad (1993),War,3.1666666666666665
594,Heavy (1995),Drama|Romance,2.4
595,"Fan, The (1996)",Thriller,3.09375
596,"Hunchback of Notre Dame, The (1996)",Animation|Children|Musical,3.377952755905512
597,Eraser (1996),Action|Thriller,3.150485436893204
598,"Big Squeeze, The (1996)",Comedy|Drama,2.25
599,Police Story 4: Project S (Chao ji ji hua) (1993),Action,1.0
600,Daniel Defoe's Robinson Crusoe (1996),Children,3.0
601,For Whom the Bell Tolls (1943),Adventure|War,4.0
602,"American in Paris, An (1951)",Musical|Romance,3.7
603,Rear Window (1954),Mystery|Thriller,4.3875598086124405
604,It Happened One Night (1934),Comedy,4.012345679012346
605,Meet Me in St. Louis (1944),Musical,3.3548387096774195
606,All About Eve (1950),Drama,4.045454545454546
607,Rebecca (1940),Romance|Thriller,3.9696969696969697
608,Spellbound (1945),Mystery|Romance|Thriller,3.933333333333333
609,Father of the Bride (1950),Comedy,3.5833333333333335
610,Gigi (1958),Musical,3.658536585365854
611,Laura (1944),Crime|Film-Noir|Mystery,4.1
612,Lost Horizon (1937),Drama,3.9411764705882355
613,My Man Godfrey (1936),Comedy,4.037037037037037
614,Giant (1956),Drama,3.7450980392156863
615,"39 Steps, The (1935)",Thriller,4.0508474576271185
616,Night of the Living Dead (1968),Horror|Sci-Fi,3.421875
617,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,3.7777777777777777
618,Picnic (1955),Drama,3.611111111111111
619,Extreme Measures (1996),Drama|Thriller,3.171875
620,"Chamber, The (1996)",Drama,3.0930232558139537
621,"Davy Crockett, King of the Wild Frontier (1955)",Western,2.909090909090909
622,Swiss Family Robinson (1960),Adventure|Children,3.358974358974359
623,Angels in the Outfield (1994),Children|Comedy,2.923076923076923
624,"Three Caballeros, The (1945)",Animation|Children|Musical,3.272727272727273
625,"Sword in the Stone, The (1963)",Animation|Children,3.3292682926829267
626,So Dear to My Heart (1949),Children|Drama,3.25
627,Robin Hood: Prince of Thieves (1991),Drama,3.2266666666666666
628,Sleepers (1996),Crime|Drama,3.514792899408284
629,Victor/Victoria (1982),Comedy|Musical,3.3376623376623376
630,"Great Race, The (1965)",Comedy|Musical,3.2903225806451615
631,"Crying Game, The (1992)",Action|Drama|Romance|War,3.6218487394957983
632,Sophie's Choice (1982),Drama,3.896551724137931
633,"Christmas Carol, A (1938)",Drama,4.057971014492754
634,Microcosmos: Le peuple de l'herbe (1996),Documentary,3.75
635,"Fog, The (1980)",Horror,2.739130434782609
636,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,3.241758241758242
637,"Howling, The (1981)",Comedy|Horror,3.026315789473684
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,3.772727272727273
639,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,3.7
640,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,3.024390243902439
641,Paths of Glory (1957),Drama|War,4.212121212121212
642,"Grifters, The (1990)",Crime|Drama|Film-Noir,3.4831460674157304
643,The Innocent (1994),Drama|Romance,3.0
644,"Thin Blue Line, The (1988)",Documentary,3.7714285714285714
645,Paris Is Burning (1990),Documentary,3.814814814814815
646,Once Upon a Time in the West (1969),Western,3.8684210526315788
647,Ran (1985),Drama|War,4.1
648,"Quiet Man, The (1952)",Comedy|Romance,4.029850746268656
649,Once Upon a Time in America (1984),Crime|Drama|Thriller,3.4
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,3.5416666666666665
651,Glory (1989),Action|Drama|War,4.076023391812866
652,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,3.888888888888889
653,Touch of Evil (1958),Crime|Film-Noir|Thriller,3.911764705882353
654,Chinatown (1974),Film-Noir|Mystery|Thriller,4.136054421768708
655,Stand by Me (1986),Adventure|Comedy|Drama,3.881057268722467
656,M (1931),Crime|Film-Noir|Thriller,4.0
657,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,4.259541984732825
658,Pump Up the Volume (1990),Drama,3.4177215189873418
659,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,4.078260869565217
660,Fried Green Tomatoes (1991),Drama,3.764705882352941
661,High Noon (1952),Western,4.1022727272727275
662,Somewhere in Time (1980),Drama|Romance,3.426829268292683
663,Being There (1979),Comedy,3.9051724137931036
664,"Paris, Texas (1984)",Drama,3.5434782608695654
665,Alien 3 (1992),Action|Horror|Sci-Fi|Thriller,2.83
666,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,2.4
667,Audrey Rose (1977),Horror,2.1666666666666665
668,Blood Beach (1981),Action|Horror,2.1666666666666665
669,Body Parts (1991),Horror,1.6153846153846154
670,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.0
671,Bride of Frankenstein (1935),Horror,3.608695652173913
672,Candyman (1992),Horror,2.723076923076923
673,Cape Fear (1962),Film-Noir|Thriller,3.5232558139534884
674,Cat People (1982),Horror,2.8958333333333335
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,3.5555555555555554
676,"Crucible, The (1996)",Drama,3.3376623376623376
677,Fire on the Mountain (1996),Documentary,3.0
678,Volcano (1997),Drama|Thriller,2.808219178082192
679,Conan the Barbarian (1981),Action|Adventure,3.046728971962617
680,Kull the Conqueror (1997),Action|Adventure,2.5588235294117645
681,Wishmaster (1997),Horror,2.4444444444444446
682,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,3.06
683,Rocket Man (1997),Comedy,2.4081632653061225
684,In the Line of Fire (1993),Action|Thriller,3.7928994082840237
685,Executive Decision (1996),Action|Thriller,3.356687898089172
686,"Perfect World, A (1993)",Action|Drama,3.68
687,McHale's Navy (1997),Comedy|War,2.1884057971014492
688,Leave It to Beaver (1997),Comedy,1.8409090909090908
689,"Jackal, The (1997)",Action|Thriller,3.1494252873563218
690,Seven Years in Tibet (1997),Drama|War,3.458064516129032
691,Dark City (1998),Film-Noir|Sci-Fi|Thriller,3.5
692,"American President, The (1995)",Comedy|Drama|Romance,3.6280487804878048
693,Casino (1995),Drama,3.6483516483516483
694,Persuasion (1995),Romance,4.045454545454546
695,Kicking and Screaming (1995),Comedy|Drama,2.923076923076923
696,City Hall (1996),Drama|Thriller,3.1392405063291138
697,"Basketball Diaries, The (1995)",Drama,3.425
698,"Browning Version, The (1994)",Drama,3.0
699,Little Women (1994),Drama,3.676470588235294
700,Miami Rhapsody (1995),Comedy,2.6
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",Documentary,4.0
702,Barcelona (1994),Comedy|Romance,3.018867924528302
703,Widows' Peak (1994),Drama,3.5789473684210527
704,"House of the Spirits, The (1993)",Drama|Romance,3.0416666666666665
705,Singin' in the Rain (1952),Musical|Romance,3.9927007299270074
706,Bad Moon (1996),Horror,2.6666666666666665
707,Enchanted April (1991),Drama,3.9285714285714284
708,"Sex, Lies, and Videotape (1989)",Drama,3.4752475247524752
709,Strictly Ballroom (1992),Comedy|Romance,4.028846153846154
710,Better Off Dead... (1985),Comedy,3.569620253164557
711,"Substance of Fire, The (1996)",Drama,4.0
712,Tin Men (1987),Comedy|Drama,3.0784313725490198
713,Othello (1995),Drama,3.611111111111111
714,Carrington (1995),Drama|Romance,3.230769230769231
715,To Die For (1995),Comedy|Drama,3.2758620689655173
716,Home for the Holidays (1995),Drama|Romance,3.1551724137931036
717,"Juror, The (1996)",Drama|Thriller,2.817073170731707
718,In the Bleak Midwinter (1995),Comedy,3.6875
719,Canadian Bacon (1994),Comedy|War,2.413793103448276
720,First Knight (1995),Action|Adventure|Drama|Romance,3.0232558139534884
721,Mallrats (1995),Comedy,3.4444444444444446
722,Nine Months (1995),Comedy,2.9310344827586206
723,Boys on the Side (1995),Comedy|Drama,3.1470588235294117
724,Circle of Friends (1995),Drama|Romance,3.486842105263158
725,Exit to Eden (1994),Comedy,2.75
726,Fluke (1995),Children|Drama,2.4285714285714284
727,Immortal Beloved (1994),Drama|Romance,3.4603174603174605
728,Junior (1994),Comedy|Sci-Fi,3.022222222222222
729,Nell (1994),Drama,3.4814814814814814
730,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,3.5
731,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.1538461538461537
732,Dave (1993),Comedy|Romance,3.65
733,Go Fish (1994),Drama|Romance,3.2
734,Made in America (1993),Comedy,2.5185185185185186
735,Philadelphia (1993),Drama,3.854014598540146
736,Shadowlands (1993),Drama|Romance,3.9358974358974357
737,Sirens (1994),Comedy|Drama,2.983050847457627
738,Threesome (1994),Comedy|Romance,2.838709677419355
739,Pretty Woman (1990),Comedy|Romance,3.323170731707317
740,Jane Eyre (1996),Drama|Romance,3.4761904761904763
741,"Last Supper, The (1995)",Drama|Thriller,3.4482758620689653
742,Ransom (1996),Drama|Thriller,3.644194756554307
743,"Crow: City of Angels, The (1996)",Action|Thriller,1.9487179487179487
744,Michael Collins (1996),Drama|War,3.4565217391304346
745,"Ruling Class, The (1972)",Comedy,3.875
746,Real Genius (1985),Comedy,3.6638655462184873
747,Benny & Joon (1993),Comedy|Romance,3.4607843137254903
748,"Saint, The (1997)",Action|Romance|Thriller,3.1234177215189876
749,"MatchMaker, The (1997)",Comedy|Romance,3.176470588235294
750,Amistad (1997),Drama,3.8548387096774195
751,Tomorrow Never Dies (1997),Action|Romance|Thriller,3.4277777777777776
752,"Replacement Killers, The (1998)",Action|Thriller,3.3076923076923075
753,Burnt By the Sun (1994),Drama,3.7083333333333335
754,Red Corner (1997),Crime|Thriller,3.3859649122807016
755,Jumanji (1995),Action|Adventure|Children|Fantasy|Sci-Fi,3.3125
756,Father of the Bride Part II (1995),Comedy,2.8984375
757,Across the Sea of Time (1995),Documentary,2.75
758,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,1.7142857142857142
759,Fair Game (1995),Action,2.1818181818181817
760,Screamers (1995),Sci-Fi,2.652173913043478
761,Nick of Time (1995),Action|Thriller,3.0454545454545454
762,Beautiful Girls (1996),Drama,3.391304347826087
763,Happy Gilmore (1996),Comedy,3.389261744966443
764,If Lucy Fell (1996),Comedy|Romance,2.7586206896551726
765,Boomerang (1992),Comedy|Romance,2.8125
766,Man of the Year (1995),Documentary,3.111111111111111
767,"Addiction, The (1995)",Horror,2.1818181818181817
768,Casper (1995),Adventure|Children,3.076923076923077
769,Congo (1995),Action|Adventure|Mystery|Sci-Fi,2.4523809523809526
770,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,3.3859649122807016
771,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,2.6341463414634148
772,Kids (1995),Drama,3.061224489795918
773,Mute Witness (1994),Thriller,2.9411764705882355
774,"Prophecy, The (1995)",Horror,2.9375
775,Something to Talk About (1995),Comedy|Drama|Romance,2.769230769230769
776,Three Wishes (1995),Drama,3.2222222222222223
777,Castle Freak (1995),Horror,1.25
778,Don Juan DeMarco (1995),Comedy|Drama|Romance,3.5526315789473686
779,Drop Zone (1994),Action,2.5483870967741935
780,Dumb & Dumber (1994),Comedy,3.0
781,French Kiss (1995),Comedy|Romance,3.3333333333333335
782,Little Odessa (1994),Drama,2.6
783,Milk Money (1994),Comedy|Romance,2.72972972972973
784,Beyond Bedlam (1993),Drama|Horror,1.0
785,Only You (1994),Comedy|Romance,3.1538461538461537
786,"Perez Family, The (1995)",Comedy|Romance,2.642857142857143
787,Roommates (1995),Comedy|Drama,3.230769230769231
788,Relative Fear (1994),Horror|Thriller,1.6666666666666667
789,Swimming with Sharks (1995),Comedy|Drama,3.574468085106383
790,Tommy Boy (1995),Comedy,2.909090909090909
791,"Baby-Sitters Club, The (1995)",Children,2.5
792,Bullets Over Broadway (1994),Comedy,3.7209302325581395
793,Crooklyn (1994),Comedy,3.5
794,It Could Happen to You (1994),Drama|Romance,3.652173913043478
795,Richie Rich (1994),Children|Comedy,2.4285714285714284
796,Speechless (1994),Comedy|Romance,3.0833333333333335
797,Timecop (1994),Action|Sci-Fi,3.096774193548387
798,Bad Company (1995),Action,2.2222222222222223
799,Boys Life (1995),Drama,3.2
800,In the Mouth of Madness (1995),Horror|Thriller,2.8846153846153846
801,"Air Up There, The (1994)",Comedy,2.8125
802,Hard Target (1993),Action|Adventure|Crime|Thriller,2.7
803,Heaven & Earth (1993),Action|Drama|War,2.5555555555555554
804,Jimmy Hollywood (1994),Comedy,2.875
805,Manhattan Murder Mystery (1993),Comedy|Mystery,3.6296296296296298
806,Menace II Society (1993),Action|Crime|Drama,3.46
807,Poetic Justice (1993),Drama,2.7777777777777777
808,"Program, The (1993)",Action|Drama,2.838709677419355
809,Rising Sun (1993),Action|Drama|Mystery,2.9069767441860463
810,"Shadow, The (1994)",Action,2.888888888888889
811,Thirty-Two Short Films About Glenn Gould (1993),Documentary,3.9444444444444446
812,Andre (1994),Adventure|Children,3.111111111111111
813,"Celluloid Closet, The (1995)",Documentary,3.892857142857143
814,"Great Day in Harlem, A (1994)",Documentary,5.0
815,One Fine Day (1996),Drama|Romance,3.232142857142857
816,Candyman: Farewell to the Flesh (1995),Horror,2.4285714285714284
817,Frisk (1995),Drama,2.6666666666666665
818,Girl 6 (1996),Comedy,2.76
819,Eddie (1996),Comedy,2.7
820,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy,2.774193548387097
821,Mrs. Winterbourne (1996),Comedy|Romance,3.0454545454545454
822,Faces (1968),Drama,3.0
823,Mulholland Falls (1996),Crime|Film-Noir|Thriller,2.8780487804878048
824,"Great White Hype, The (1996)",Comedy,2.7551020408163267
825,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.036144578313253
826,"Phantom, The (1996)",Adventure,2.575
827,Daylight (1996),Action|Adventure|Thriller,2.7719298245614037
828,Alaska (1996),Adventure|Children,2.6923076923076925
829,Fled (1996),Action|Adventure,2.6470588235294117
830,Power 98 (1995),Action|Mystery|Thriller,1.0
831,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.4615384615384617
832,Bogus (1996),Children|Drama|Fantasy,2.5454545454545454
833,Bulletproof (1996),Action,3.204081632653061
834,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,2.2
835,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.8666666666666667
836,Ninotchka (1939),Comedy|Romance,3.769230769230769
837,Meet John Doe (1941),Drama,3.92
838,In the Line of Duty 2 (1987),Action,2.75
839,Loch Ness (1995),Horror|Thriller,2.5
840,Last Man Standing (1996),Action|Drama|Western,2.660377358490566
841,"Glimmer Man, The (1996)",Action|Thriller,2.75
842,Pollyanna (1960),Children|Comedy|Drama,3.1481481481481484
843,"Shaggy Dog, The (1959)",Children|Comedy,3.0
844,Freeway (1996),Crime,3.357142857142857
845,That Thing You Do! (1996),Comedy,3.465909090909091
846,To Gillian on Her 37th Birthday (1996),Drama|Romance,3.0681818181818183
847,Looking for Richard (1996),Documentary|Drama,3.727272727272727
848,"Murder, My Sweet (1944)",Film-Noir|Thriller,3.5555555555555554
849,Days of Thunder (1990),Action|Romance,2.7169811320754715
850,"Perfect Candidate, A (1996)",Documentary,4.0
851,Two or Three Things I Know About Her (1966),Drama,3.75
852,"Bloody Child, The (1996)",Drama|Thriller,1.0
853,Braindead (1992),Comedy|Horror,3.857142857142857
854,Bad Taste (1987),Comedy|Horror,3.375
855,Diva (1981),Action|Drama|Mystery|Romance|Thriller,3.727272727272727
856,Night on Earth (1991),Comedy|Drama,3.8333333333333335
857,Paris Was a Woman (1995),Documentary,3.0
858,Amityville: Dollhouse (1996),Horror,1.0
859,April Fool's Day (1986),Comedy|Horror,2.6666666666666665
860,"Believers, The (1987)",Horror|Thriller,2.25
861,Nosferatu a Venezia (1986),Horror,2.3333333333333335
862,Jingle All the Way (1996),Adventure|Children|Comedy,2.111111111111111
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,3.9166666666666665
864,My Fellow Americans (1996),Comedy,3.1627906976744184
865,"Ice Storm, The (1997)",Drama,3.4761904761904763
866,Michael (1996),Comedy|Romance,3.319327731092437
867,"Whole Wide World, The (1996)",Drama,4.0
868,Hearts and Minds (1996),Drama,3.8
869,Fools Rush In (1997),Comedy|Romance,3.0
870,Touch (1997),Romance,2.7777777777777777
871,Vegas Vacation (1997),Comedy,2.4
872,Love Jones (1997),Romance,3.0952380952380953
873,Picture Perfect (1997),Comedy|Romance,2.962962962962963
874,Career Girls (1997),Drama,3.2564102564102564
875,She's So Lovely (1997),Drama|Romance,2.7358490566037736
876,Money Talks (1997),Action|Comedy,2.702127659574468
877,Excess Baggage (1997),Adventure|Romance,2.5384615384615383
878,That Darn Cat! (1997),Children|Comedy|Mystery,2.515151515151515
879,"Peacemaker, The (1997)",Action|Thriller|War,3.2720588235294117
880,Soul Food (1997),Drama,3.169491525423729
881,Money Talks (1997),Action|Comedy,2.933333333333333
882,Washington Square (1997),Drama,3.2941176470588234
883,Telling Lies in America (1997),Drama,3.230769230769231
884,Year of the Horse (1997),Documentary,3.2857142857142856
885,Phantoms (1998),Horror,2.230769230769231
886,"Life Less Ordinary, A (1997)",Romance|Thriller,3.0754716981132075
887,Eve's Bayou (1997),Drama,3.609375
888,One Night Stand (1997),Drama,3.466666666666667
889,"Tango Lesson, The (1997)",Romance,3.3846153846153846
890,Mortal Kombat: Annihilation (1997),Action|Adventure,1.9534883720930232
891,Bent (1997),Drama|War,2.6666666666666665
892,Flubber (1997),Children|Comedy|Fantasy,2.7547169811320753
893,For Richer or Poorer (1997),Comedy,2.4285714285714284
894,Home Alone 3 (1997),Children|Comedy,1.894736842105263
895,Scream 2 (1997),Horror|Thriller,3.2169811320754715
896,"Sweet Hereafter, The (1997)",Drama,3.772727272727273
897,Time Tracers (1995),Action|Adventure|Sci-Fi,1.5
898,"Postman, The (1997)",Drama,3.2241379310344827
899,"Winter Guest, The (1997)",Drama,3.4444444444444446
900,Kundun (1997),Drama,3.6904761904761907
901,Mr. Magoo (1997),Comedy,1.9166666666666667
902,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,3.8333333333333335
903,Afterglow (1997),Drama|Romance,3.111111111111111
904,Ma vie en rose (My Life in Pink) (1997),Comedy|Drama,3.45
905,Great Expectations (1998),Drama|Romance,3.2222222222222223
906,Oscar & Lucinda (1997),Drama|Romance,3.1904761904761907
907,Vermin (1998),Comedy,2.0
908,Half Baked (1998),Comedy,2.5
909,Dangerous Beauty (1998),Drama,3.769230769230769
